payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
05/08/2025,153683,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,04CH011690,"The current reimbursement request will be used to cover $9,946.17 Supplies (Charles Becker LLC-books, puzzle cards, cubes, Apex-copy paper, light desk, wall clocks, shredder, Staples-push pins, ballpoint pens, diapers), $12,932.23 (Comcast-Internet, FPL-Electricity, City of Lake Worth-Electric, PBC Water-Water, Sewer, Trash) and $105,946.73 Repairs (All You Need Lawn-removal/replacement of dead trees, AL Packer-Floor Mats, BOCC-Maintenance), $24,857.87 Outreach (IDX-Image-ladies cardigan sweaters, ladies black jackets, men polos) Total Reimbursement = $153,683.00","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","Lutheran Services Florida, Inc.",ASST_NON_04CH011690_7590
04/10/2025,153575.49,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,06CH012648,Supplies for 31 sites,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",REGION XIX EDUCATION SERVICE CENTER,ASST_NON_06CH012648_7590
04/30/2025,153417.47,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,FOSTER-2025,2501COFOST,"Expenditures to support and provide safe and stable out-of-home care for children under the jurisdiction of the state or tribal child welfare agency until the children are returned home safely, placed with adoptive families, or placed in other planned arrangements for permanency.",The expenses appear consistent with the purpose of the title IV-E foster care.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,DEPARTMENT OF HUMAN SERVICES COLORADO,ASST_NON_2501COFOST_7590
04/23/2025,153412.45,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,03CH011625,"Hopewell Head Start; March 2025; Personnel, Fringe Benefits,, Purchased Services, Staff Development, Electrical, Travel, and Supplies.; Typical Program Monthly expenses, and  Our Health and Wellness program Fitness Dawgs.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",HOPEWELL CITY SCHOOL BOARD,ASST_NON_03CH011625_7590
04/28/2025,153390.7,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,06CH012066,"Reimbursement of Head Start expenses including payroll and fringe for Head Start staff, premises repair costs for Head Start centers, center supplies required for programming, and indirect expenses","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","SCUS HEAD START PROGRAMS, INC",ASST_NON_06CH012066_7590
05/02/2025,153310,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,06CH012650,Reimbursement of payroll and supply expenses for St. Charles Parish Public Schools Head Start Program.,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",ST CHARLES PARISH SCHOOL BOARD,ASST_NON_06CH012650_7590
04/23/2025,153245.05,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,01CH012733,PAYROLL AND FRINGE FOR STAFF,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",NEW HAVEN CITY BOARD OF EDUCATION,ASST_NON_01CH012733_7590
04/29/2025,153078,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,02CH011916,"Reimbursement for payroll expenses, Insurance expenses, vehicle expenses, utilities, janitorial expenses, and office supplies for a Head Start preschool program.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","OCEAN COMMUNITY ECONOMIC ACTION NOW, INC",ASST_NON_02CH011916_7590
05/05/2025,153062,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"Reimbursement for grant expenses through 4/29/25 per grant regulations for salary and fringe of $102,000; occupancy / utility $27000; training $8900;Program support/supplies $15162",The description provided was insufficient to determine whether the expenses requested are consistent with the purpose(s) of the program funded with this grant award.  Please provide additional detail for the expenses that are covered by this payment request. ,"COMMUNITY ACTION, INC",
04/25/2025,152917,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START FACILITY,07WH000044,Partial Payment on New Building Construction,The expense(s) described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,"BLUE VALLEY COMMUNITY ACTION, INC",ASST_NON_07WH000044_7590
04/14/2025,152845.23,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2024 TANF,2401ALTANF,Reimbursement of TANF expenses.,The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,AL ST DEPARTMENT OF HUMAN RESOURCES,ASST_NON_2401ALTANF_7590
04/11/2025,152791.14,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2016 TANF,16PGAZTANF,"Reimbursement of payroll and operating costs of the ACF, TANF, Child Care Development Fund, and the IHS Special Diabetes Programs.",The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,"NAVAJO NATION TRIBAL GOVERNMENT, THE",ASST_NON_16PGAZTANF_7590
05/05/2025,152650,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"We are requesting reimbursement in the total amount of $152,650 for expenses incurred from 4/20/25 to 5/3/25 in support of our Staff Secure program. This includes payroll expenses and fringe benefits totaling $130,608, as well as non-personnel costs in the following categories: Supplies – $43 (program materials), Contractual Services – $336, and Other – $1,637 (food, barber, utilities). Additionally, we are requesting $20,026 in administrative expenses, calculated in accordance with our federally approved indirect cost rate of 15.1%. These expenditures are essential to the continued operation of the Staff Secure program and align with our approved budget and the cooperative agreement with ORR.",The expenses described are consistent with the purpose of the THE CHILDREN`S VILLAGE INC. program. The expenses as described are generally reasonable for this program.,THE CHILDREN`S VILLAGE INC.,
04/25/2025,152598.6,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HRA BRISTOL HEAD START AND EARLY HEAD START PROGRAM,01CH011664,"This drawdown request $152,598.60 is for the reimbursement of allowable, approved expenditures related to the delivery of Head Start services during the period 04/15/2025 &ndash; 04/25/2025. These expenses have been processed or will be within 72 hours of receipt of funds as per the federal drawdown requirements. Expenses include costs in the following approved budget categories: Personnel (teaching and support staff payroll), Fringe Benefits (health and retirement), and Supplies (classroom materials and sanitation items). These expenditures align with the program&rsquo;s approved budget and directly support classroom instruction, program operations, and administrative oversight as outlined in our grant agreement. Funds will sustain services across three center-based classrooms, support compliance monitoring, and ensure uninterrupted delivery of high-quality early childhood education.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","Human Resources Agency of New Britain, Inc.",ASST_NON_01CH011664_7590
04/30/2025,152570.9,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,06CH011400,"West Baton Rouge Parish is requesting $152,570.90 to cover Head Start expenses for 01/01/25-01/31/25. The expenses include: 100 Personnel-$54,182.02; 200 Benefits: $23,102.61; 300 Purchased Educational Services: $6,736.38; 400 Renting of Equipment: $600; 500 Other Purchased Services: $39,427.11; 600 Materials &amp; Supplies: $27,885.78; 800 Dues &amp; Fees.: $637",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,WEST BATON ROUGE PARISH SCHOOL DISTRICT,ASST_NON_06CH011400_7590
04/30/2025,152470.39,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,SOSC-2025,2501VISOSC,Payroll Expense(s) for Social Services Block Grant Employee(s),The expenses described are consistent with the purpose of the program. The expenses as described are generally reasonable for this program.,Virgin Island Department of Human Services,ASST_NON_2501VISOSC_7590
04/23/2025,152428.63,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,05CH011958,RWCFS Head Start - Fringe benefits annual agency 401K retirement contribution,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","ROCK WALWORTH COMPREHENSIVE FAMILY SERVICES, INC",ASST_NON_05CH011958_7590
04/14/2025,152425.87,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,09CH012382,"To draw for HeadStart expenses including rent, utilities, food service contract, supplies, staff travel, and insurance necessary to successfully deliver childcare services","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being.",ENCOMPASS COMMUNITY SERVICES,ASST_NON_09CH012382_7590
05/07/2025,152413.03,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,EARLY HEAD START,10CH012634,"Recurring reimbursement for allowable expenses supporting Early Head Start home-based services, including personnel, materials, and activities that promote child development and overall program implementation.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",EASTERN WASHINGTON UNIVERSITY,ASST_NON_10CH012634_7590
05/08/2025,152392.39,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,05CH011893,"For wages, fringes, and travel expenses for Head Start and Early Head Start.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","HUMAN SERVICES, INC",ASST_NON_05CH011893_7590
05/08/2025,152366,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START PROGRAM,02CH012352,Head Start payroll &amp; expenses through 5/9/2025,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",COMMUNITY ACTION PLANNING COUNCIL OF JEFFERSON COUNTY,ASST_NON_02CH012352_7590
04/24/2025,152351.89,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2024 TANF,2401OHTANF,This request covers childcare payments and Family Maintenance and Support costs related to the TANF program. (TF24),The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,OH ST DEPARTMENT OF  JOB & FAMILY SERVICES,ASST_NON_2401OHTANF_7590
04/15/2025,152343.4,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,FOSTER-2025,2501PAFOST,"These payments were made in accordance with our approved IV-E state plan. These payments were made to support the reimbursement of IV-E foster care maintenance payments, administer the Child Welfare Education for Leadership (CWEL) Program, deliver foundational (core) skills training to provide child welfare professionals with the fundamental awareness, understanding, knowledge, and skills needed to ensure adequate and accurate services to children and their families and administrative tasks required to be in compliance with the approved IV-E state plan.",The expenses appear consistent with the purpose of the title IV-E foster care.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,PA ST DEPARTMENT OF PUBLIC WELFARE,ASST_NON_2501PAFOST_7590
04/23/2025,152335,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"Green Hills Head Start payroll, insurance, and taxes for April.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",NORTH CENTRAL MISSOURI COLLEGE,
04/23/2025,152313.87,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,EARLY HEAD START,06CH011555,EHS Payroll,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",Young Women's Christian Association Inc,ASST_NON_06CH011555_7590
05/01/2025,152290.67,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,07CH012784,Covers payroll dated 5/2/25 and accounts payable dated 5/1/25,The expense(s) described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,NORTHEAST MISSOURI COMMUNITY ACTION,ASST_NON_07CH012784_7590
04/28/2025,152188.69,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2024 TANF,2401TNTANF,"Reimbursement to State of Tennessee for TANF Family assistance needs in accordance with CMIA standards for zero balance accounting daily cash assistance as reported on 6.a. ACF-196R for 04/25 , 04/26 &amp; 04/27/2025","Based on the documentation provided, the reimbursement request submitted under Line 6a (Basic Assistance) of the ACF-196R for 04/25, 04/26, and 04/27/2025 appropriately reflects TANF family assistance needs. The described expenses are consistent with those reasonably necessary to accomplish the statutory purposes of TANF.",TN ST DEPARTMENT OF HUMAN SERVICES,ASST_NON_2401TNTANF_7590
04/23/2025,152125.62,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CSBG-2025,2501NDCOSR,"Reimbursement of payroll expenses for CSBG activities including administration, self-sufficiency, childcare center, and housing programs. Other expenses included rent, IT services, supplies, phone, postage, printing, mileage, dues, and training registration fees.",The expenses described are consistent with the purpose of the program. The expenses as described are generally reasonable for this program.,ND ST OFFICE OF INTERGOVERNMENTAL ASSISTANCE,ASST_NON_2501NDCOSR_7590
04/29/2025,152076.06,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,06CH012907,"ACCOUNTS PAYABLE AND RENT PAYMENTS - Motivation, Education, &amp; Training, Inc. Pursuit to P.L. 110-134; 45 CFR 1301-1311: Reimbursement of rent payments and operating costs for HS/EHS program. Operating costs include utility payments for centers/locations and vendor payments for child services.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,"MOTIVATION EDUCATION & TRAINING, INC",ASST_NON_06CH012907_7590
04/28/2025,152000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,06CH012340,"HS/EHS Payroll 4/16-4/30, Personnel","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",MID-WEST NEW MEXICO COMMUNITY ACTION PROGRAM,ASST_NON_06CH012340_7590
05/09/2025,152000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,01CH012547,This payment is to get reimbursed for Salaries &amp; Fringe and program operations,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","THAMES VALLEY COUNCIL FOR COMMUNITY ACTION, INC",ASST_NON_01CH012547_7590
05/09/2025,151987.62,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,EARLY HEAD START,04CH011816,"payroll, insurance, utilities, maintenance, rent, conference charges","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","WATEREE COMMUNITY ACTIONS, INC",ASST_NON_04CH011816_7590
04/17/2025,151940.21,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,03CH012939,"Payroll costs, occupancy costs (rent, util), student management services & supplies.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,Mile High Kids and Community Development Inc.,ASST_NON_03CH012939_7590
05/05/2025,151913.94,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,05CH012697,"Reimbursement of Head Start preschool program expenses related to the following budget categories: Contractual, Other, Supplies, and Travel.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",MICHIGAN FAMILY RESOURCES,ASST_NON_05CH012697_7590
04/21/2025,151861.65,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,09CH011763,Reimbursement of payroll and supply expenses for a Head Start preschool program.,The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,SACRAMENTO EMPLOYMENT & TRAINING AGENCY,ASST_NON_09CH011763_7590
04/30/2025,151825.39,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,05CH012302,"Head Start operating expense(rent, utilities, classroom supplies) $56,881.32-Early Head Start operating expense(rent, utilities, supplies) and child care partner expense",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,INDIANHEAD COMMUNITY ACTION AGENCY,ASST_NON_05CH012302_7590
05/02/2025,151816,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,Indirect cost Expenses 10% deminimus,"The expenses described are consistent with the purpose of the Rite of Passage, Inc program. The expenses as described are generally reasonable for this program.","Rite of Passage, Inc",
04/17/2025,151613.59,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,01CH012438,Reimbursement of payroll and operating expenses for a Head Start/Early Head Start program.,The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,"Connecticut Institute for Communities, Inc",ASST_NON_01CH012438_7590
05/09/2025,151590,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,10CH012458,Requesting reimbursement for Benton Franklin Head Start Personnel wages for 5/14/25 payroll necessary for operating a high-quality HS/EHS program.,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",BENTON FRANKLIN HEAD START,ASST_NON_10CH012458_7590
05/08/2025,151579.13,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,07CH012519,"Wages, health insurance, dental/vision/life insurance, Classroom supplies for children paper paint and glue, pullups, diapers,Utilities:  Electricity, water, gas, Indirect cost, IT expenses and Vehicle gas, and oil changes for cars.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",EAST CENTRAL KANSAS ECONOMIC OPPORTUNITY CORPORATION,ASST_NON_07CH012519_7590
05/05/2025,151554.02,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,05CH012448,initial request for April on actual incurred wage and fringe expenses 4/1-4/30,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","ADVOCAP, INC",ASST_NON_05CH012448_7590
05/07/2025,151528.91,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2024 TANF,2401TNTANF,Reimbursement to State of Tennessee for TANF Family assistance needs in accordance with CMIA standards for zero balance accounting daily cash assistance as reported on 6.a. ACF-196R for 05/06/2025,The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,TN ST DEPARTMENT OF HUMAN SERVICES,ASST_NON_2401TNTANF_7590
04/29/2025,151510.81,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,10CH011215,Reimbursement of payroll and supply expenses for a Head Start program.,The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,OREGON COAST COMMUNITY ACTION,ASST_NON_10CH011215_7590
04/24/2025,151500,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,03CH011728,"Child Development Inc. Head Start is requesting funds in the amount of $151,500 to reimburse expenses incurred from 4/6/25-4/19/25 which includes payroll and benefits for Head Start staff, rents, insurance, child transportation costs, utilities, and supplies for 18 Head Start classrooms serving 299 children and families in Schuylkill County, PA.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","Child Development, Inc.",ASST_NON_03CH011728_7590
04/23/2025,151464.87,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,EARLY HEAD START,03CH012642,"Reimbursement of payroll, utilities, supply, and maintenance expenses for the Head Start Preschool Program for the period between April 11, 2025, and April 23, 2025.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","COMMUNITY PROGRESS COUNCIL, INC.",ASST_NON_03CH012642_7590
05/06/2025,151442.2,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,08CH011726,Employee payroll for 5-09-2025,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",RURAL UTAH CHILD DEVELOPMENT,ASST_NON_08CH011726_7590
04/10/2025,151399.91,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,05CH011893,For wages and fringes of HS and EHS employees. For mileage and certifications of HS/EHS employees. For services rendered for market appraisal of HS facilities.,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","HUMAN SERVICES, INC",ASST_NON_05CH011893_7590
04/18/2025,151379.11,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,EARLY HEAD START,06CH012909,"Payroll, Supplies for EHS program, Mobile phone, subscriptions, Contract Services, Mileage","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being.","UNITED WAY OF ACADIANA, INC.",ASST_NON_06CH012909_7590
04/22/2025,151369.77,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CSBG-2025,2501CACOSR,"Reimbursements related to the provision of poverty alleviating services by CSBG subgrantees. State administrative expenses, including labor, for the month of March.",The expenses described are consistent with the purpose of the program. The expenses as described are generally reasonable for this program.,CA ST DEPT CMTY SVCS & DEVELOPMENT,ASST_NON_2501CACOSR_7590
04/29/2025,151239.99,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDD-2023,2301SDCCDD,"Payment Request for Child Care and Development Fund Grant CCDD23. We are requesting a payment of $151,239.99 for the period of April 20 - 26, 2025. The requested funds will be allocated as follows:  Contractual: $151,239.99. These funds will support the following grant activities in the NoA: Reimbursements to child care providers in South Dakota for expenditures incurred to assist low income parents to work or pursue training and promote the learning and development of children.",Expenditures appear consistent with grant purposes as described by the grantee. ,SOCIAL SERVICES SOUTH DAKOTA DEPARTMENT,ASST_NON_2301SDCCDD_7590
05/02/2025,151198.45,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,04CH012782,"Reimbursement of payroll and supply expenses for the Head Start preschool program for the month of April 2025 for the School District of Monroe County Florida. Approved expenses and activities include: $83,513.18 Salaries, $34,792.94 Benefits, $150.00 Contractual, $19,078.37 Travel, $8,181.48 Supplies, and $2,482.48 Other = $151,198.45 Total.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",SCHOOL BOARD OF MONROE COUNTY,ASST_NON_04CH012782_7590
05/02/2025,151176.7,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,06CH011517,"Reimbursement of payroll period 04/16-30/25, paid date 05/09/25 for Salaries $119,301.32 and Fringe $31,875.38 for the Head Start program","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","AVANCE, Inc.",ASST_NON_06CH011517_7590
04/17/2025,151157.56,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,06CH011517,"Reimbursement of payroll period 04/01-15/25, paid date 04/25/25 for Salaries $119,231.35 and Fringe $31,926.21 for the Head Start program.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,"AVANCE, Inc.",ASST_NON_06CH011517_7590
04/28/2025,150917,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START,02CH011880,Payroll &amp; Expenses paid to date.,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","ST LAWRENCE COUNTY COMMUNITY DEVELOPMENT PROGRAM, INC",ASST_NON_02CH011880_7590
04/10/2025,150900,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,EARLY HEAD START,02CH012748,This drawdown is necessary to cover the March 2025 salaries paid to the Family Care Providers who work with the clients enrolled in the program.,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","Rising Ground, Inc.",ASST_NON_02CH012748_7590
04/14/2025,150705.9,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,03CH012080,"The Draw Down,  in the amount of $150,705.90, was for expenses incurred to run the Head Start/Early Head Start Program for the month of March 2025.  The Expenses were for Rent, Utilities, Insurance, Maintenance, Travel, Supplies, Food and Indirect Cost.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,Blueprints,ASST_NON_03CH012080_7590
05/05/2025,150583.66,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,LIHEAP-2024,2401KYLIEA,"This is a reimbursement request for already expended funds for qualifed grant expenses per the federal award issuded to CHFS. All expenses occurred within the allowable grant period on the Notice of Award. $890.93 Salary; $642.07 Fringe; $148,672.67 Subreipeint/Beneficaries; $377.99 Indirect.",The expenses described are consistent with the purpose of the LIHEAP program. The expenses as described are generally reasonable for this program.,"HEALTH & FAMILY SERVICES, KENTUCKY CABINET FOR",ASST_NON_2401KYLIEA_7590
04/24/2025,150481.23,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"Child Support - Reimbursement for March 2025 expenditures for personnel, fringe, travel and other operation expenses.",The expenses described appear to be reasonable and consistent with the purpose of the Child Support Program.,ONEIDA NATION OF WISCONSIN,
04/10/2025,150407.9,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,03CH012198,"Award 03CH01219802 supports funding to Acelero Learning Camden Philadelphia Early Head Start programs.  In Early Head Start programs, we provide high quality early childhood education services for low income children ages birth-to-three. The requested funds represent allowable costs incurred to operate our programs including: facility costs, including utilities; food service expenses; supplies, including classroom supplies, like construction paper, books, and manipulable toys; substitute teacher staffing expense; janitorial costs; IT expenses, including software licenses and contracted IT support; and phone and internet services.  This funding is required to maintain program operations in accordance with grant guidelines and our approved budget.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,"Acelero, Inc.",ASST_NON_03CH012198_7590
05/01/2025,150273.55,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,09CH012226,Head Start Rent and Employee Medical benefits for May 2025,The expense(s) described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,E Center,ASST_NON_09CH012226_7590
