payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
05/02/2025,28345.91,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This award is for providing statewide outreach and enrollment assistance for Montanans enrolling in health insurance through the Federally-facilitated Marketplace (FFM) and providing health insurance literacy and support to help Montanans understand how to use their health insurance coverage, in compliance with the Affordable Care Act. Consistent with our approved budget for this grant, the requested funds will be used to pay for Personnel: $23,922.45, Travel: $1,235.41, Other: $3,188.05. This payment is necessary to support the Primary Care Association’s approved scope of project. To the best of our knowledge, all expenses associated with this request are consistent with the budget submitted to and approved by CMS and are in accordance with the Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. The project has been implemented and is being carried out as approved by CMS.
","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","MONTANA PRIMARY CARE ASSOCIATION, INC",
04/22/2025,27505.56,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of payroll and expenses related to CLIA_______ program to better support the public health of Mississippians.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MS ST DEPARTMENT OF HEALTH,
05/09/2025,26977.76,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARKANSAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AR5000,"Draw will cover payment of direct and indirect expenditures that are allowable, reasonable, and necessary to carry out approved program activities.&rdquo;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HUMAN SERVICES, ARKANSAS DEPARTMENT OF",ASST_NON_2505AR5000_7530
05/08/2025,26402.58,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Provide staffing and outreach resources to reach and enroll federally qualified uninsured children, parents, and pregnant mothers, using print and digital outreach initiatives and in-person and virtual engagement with families. Personnel $22,752.49; travel $154.87; contract $1,053.02; supplies $0; other $41.97; and indirect costs $2,400.23; totaling $26,402.58.","Provide staffing and outreach resources to reach and enroll federally qualified uninsured children, parents, and pregnant mothers, using print and digital outreach initiatives and in-person and virtual engagement with families. Personnel $22,752.49; travel $154.87; contract $1,053.02; supplies $0; other $41.97; and indirect costs $2,400.23; totaling $26,402.58.",TENNESSEE JUSTICE CENTER INC,
05/02/2025,26235,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Payment request for Impact Hospice, for Federal Fiscal Year 2025 Quarter 2, For Personnel, Travel, and Indirect Costs.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",MN ST DEPARTMENT OF HEALTH,
04/23/2025,25824.39,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR TEXAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505TX5000,Funding for Survey &amp; Certification activities of Medicare participating facilities.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,ASST_NON_2505TX5000_7530
04/28/2025,25506.25,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"$10,010.00, 24/25 Fiscal Year, Subrecipient_Beck Institute, Reimbursement for approved activities by the Beck Institute to provide Recovery-Oriented Cognitive Therapy (CT-R) at State hospitals. Includes extensive staff training on the use of CT-R and case specific work with individuals facing complex needs or barriers that have blocked the creation of a finalized Care Service Plan that results in an actual community discharge.  

$15,496.25, 24/25 Fiscal Year, Subrecipient_Beck Institute, Reimbursement for approved activities by the Beck Institute to provide Recovery-Oriented Cognitive Therapy (CT-R) at State hospitals. Includes extensive staff training on the use of CT-R and case specific work with individuals facing complex needs or barriers that have blocked the creation of a finalized Care Service Plan that results in an actual community discharge.  ","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.
",PA ST DEPARTMENT OF PUBLIC WELFARE,
04/24/2025,24837.06,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR GEORGIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505GA5000,25S&amp;CTITLE18MEDICARE,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,ASST_NON_2505GA5000_7530
05/05/2025,23921.36,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of Spent Funds. Provides coverage and cost-sharing protections against excessive out-of-pocket spending that are at least as affordable as without the waiver; provides coverage to at least a comparable number of residents as without the waiver,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",NY ST DEPT OF HEALTH,
05/06/2025,23864.41,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of Spent Funds. To provide financial assistance to any State which is able and willing to determine through its State health agency or other appropriate State agency that providers and suppliers of health care services are in compliance with Federal regulatory health and safety standards and conditions of participation.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",NY ST DEPT OF HEALTH,
05/09/2025,23740.29,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Grant #2505ILPACT. Budget period 10/1/24-9/30/25; indirect costs reimbursement based on approved federal negotiated rate agreement,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",IL  ST  DEPT OF PUBLIC HEALTH,
04/23/2025,23509,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR NORTH CAROLINA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505NC5000,Reimbursement of Payroll and Fringe Benefits,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,ASST_NON_2505NC5000_7530
05/01/2025,23275.68,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
04/25/2025,22500,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"PMS PMT REQ: 04-25-25 ($22,500.00). The Navigator program PMS payment request dated 4/25/2025 covered the following: Salaries ($17,887.70); Fringe Benefits ($3,620.68); and Indirect Costs ($991.62) totaling $22,500.00 for the pay period ending on 4/25/2025.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",CIVIC HEART COMMUNITY SERVICES,
04/22/2025,22051.72,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Subaccount: NAVCM0482A - PMS PMT REQ 04/22/2025 ($22,051.72). The following costs were applied to the Navigator program PMS payment request of 4/22/2025: Salaries ($18,660.83); Fringe Benefits ($2,130.78); and Indirect Costs ($1,260.11), totaling $22,051.72.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",CIVIC HEART COMMUNITY SERVICES,
05/01/2025,21862.17,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Funding for Clinical Laboratory Improvement Amendments (CLIA) activities of CLIA participating facilities,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH, LOUISIANA DEPARTMENT OF",
05/07/2025,21099.33,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Draw is to fund the Money Follows the Person grant, which allows seniors and people with disabilities to transition back to their family home, instead of staying in a nursing home or other facility. This Draw will cover HCBS services under the &ldquo;Other- Services Dollars&rdquo; budget category. This expense supports the facilitation of HCBS services for MFP participants whom have transitioned into the community.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",SC STATE HEALTH & HUMAN SERVICES FINANCE COMMISSION,
05/09/2025,21043.18,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"5/9/2025 ($21,043.18): Civic Heart&rsquo;s ACA Health program provides trained Navigators (both employees and subcontractors) to help individuals and families in the Gulf Coast Region gain access to high-quality affordable health coverage. Civic Heart&rsquo;s Navigators furnish individuals and families with direct assistance and information in order to successfully navigate the Federal Health Insurance Marketplace. To that end, services commonly include one-on-one sessions with individuals and families, community presentations, public media, Helpline &amp; special events.  Requested funds for this invoice dated 5/9/25 apply to the payroll draw date of 5/14/25: Personnel Salaries (18,352.87); Fringe Benefits ($2,028.35); and Travel-Mileage Reimbursement ($661.96) totaling $21,043.18","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",CIVIC HEART COMMUNITY SERVICES,
04/30/2025,20937.83,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Document Number:  2505OK5002, Grant Name:  CLIA, Budget Period:  10/1/24-9/30/25.  These expenses are for IT Cost for OSDH and Services through Enterprise Holdings Inc during the time frame 4/14/25-4/27/25","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OK ST DEPARTMENT OF HEALTH,
04/24/2025,20637.69,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR TEXAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505TX5000,Funding for Survey &amp; Certification activities of Medicare participating facilities.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,ASST_NON_2505TX5000_7530
05/07/2025,20214.07,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This draw is for April 21, 2025 expenses. The categories are salaries - $9,882.02, Fringe - $2,230.69, Travel - $4,657.81, Rentals/Leases - $43.58, Supplies-$514.42, and Indirect Cost - $2,885.55 for 25CLIA Program.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AL ST DEPARTMENT OF PUBLIC HEALTH,
05/01/2025,20000,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We have requested funds from subaccount MFP330819A to pay payroll costs of $14,046.26 for staff that administers the MFP grant.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","HEALTH CARE POLICY & FINANCING, COLORADO DEPARTMENT OF",
04/23/2025,19419.42,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement of actuarial invoice, payroll fees and travel costs","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",Montana State Auditor,
05/01/2025,19302.22,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR LOUISIANA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505LA5000,Funding for Survey &amp; Certification activities of Medicare participating facilities.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH, LOUISIANA DEPARTMENT OF",ASST_NON_2505LA5000_7530
05/02/2025,19259.44,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Requesting Payroll and Program support payments for TITLE 18 NON-LONG TERM(NLTC)-HOSPICE, Grant #2505CA5CAA, Budget period 10/01/24-09/30/25,  Salary-$19,259.44","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",California Dept of Public Health,
05/02/2025,19210.93,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"411,038.30 as of 5.1.25  Salary and Wages  $235,937.11 Fringe Benefits - $56,798.10 Consultant Cost $45,197.17 Equipment $170.35 Supplies $764.07 Travel $9,203.43 Other 82,179.00     Total Budget - Expenses	430,249.23   Total Budget - Revenue &amp; Expenses	-19,210.93  Payment is for reimbursement of program staff salaries &amp; benefits as well as approved contractor payments. These costs were incurred and authorized to support and complete the approved project objectives for the time period of 09/29/2024 to 05/01/2025. We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award 1T1331884A.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","NATIONAL INDIAN HEALTH BOARD, INC",
04/23/2025,19167.78,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Specific objectives accomplished include: Aliados Health—reimbursement for activities necessary to support the CMS Connecting Kids to Coverage grant cycle 2024-2025, including: payroll $12,344.33, travel and supplies $404.92, indirect costs $1,738.53, and marketing $4,680.00. 
 
","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",ALIADOS HEALTH,
05/06/2025,18846,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"4/16/25 -4/30/25 Department of Social Services salary payroll/fringe. The Show-Me Home program helps eligible Missourians who are age 63 or older or adults who are physically disabled live more independently.  This program assists with transitioning from a facility to living independently in their community, providing them with person-centered, high-quality services while eliminating barriers.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered. Thank you.",MO ST DEPARTMENT OF SOCIAL SERVICES,
05/07/2025,18691.69,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We&#39;re requesting a draw for $14,267.40 from the salaies line item and $4,424.29 from the finge line item in grant # NAVCMS240441-01-00.  These expenses are for the 05/01/25-05/15/25 pay period that was processed today.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","AIDS Alabama, Inc.",
04/30/2025,18676.52,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This payment will cover expenditures in the ""Other - Services"" budget category.  
This expense supports the facilitation of HCBS services for MFP participants whom have transitioned into the community.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",SC STATE HEALTH & HUMAN SERVICES FINANCE COMMISSION,
04/24/2025,18215.58,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR OHIO - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505OH5000,"The Ohio Department of Health utilizes the Epidemiology and Laboratory Capacity for Prevention and Control of Emerging Infectious Diseases funding for CDC approved activities including outbreak response, disease mitigation, infection prevention, control activities, and data modernization initiatives.  Justification:  The cash draw request includes: $18,215.58 for lease costs for approved facilities expenses.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OH ST DEPARTMENT OF PUBLIC HEALTH,ASST_NON_2505OH5000_7530
04/29/2025,18078.7,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Payment Request for CMS Award#: 2, We are requesting a payment of $[18,078.70] expenses were incurred during the period [March 1, 2025 - March 31, 2025]. The requested funds will be allocated as follows: • Personal Costs: $[12,754.50] • Travel: $[412.09] • Supplies: $[555.38] • Other: $[1,164.06] • Indirect Costs: $[3,192.67]. These funds are cost reimbursement requests and supported the following grant activities in the NoA: perform outreach and engagement activities to identify eligible participants and assist consumers with enrollment in Medicaid and/or CHIP . We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with all terms and conditions of the Notice of Award, the NOFO, and the HHS Grants Policy Statement.","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",MHP SALUD,
04/23/2025,17160.47,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"$14,783.34, Fiscal Year 24/25, Contract_Clinicians for Complex Needs, Reimbursement for approved and completed activities of Clinical Consultants, with expertise in the needs of children with intellectual disability and/or autism who have complex needs, to address the coordination and support needs of individuals across the life spectrum and support the planning activities for individual youth when they transition to the community.

$2,377.13, Fiscal Year 24/25, Personnel_MFP Staff Salaries, Reimbursement for approved and completed activities of staff who administer various components of the  MFP program. ","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.
",PA ST DEPARTMENT OF PUBLIC WELFARE,
04/24/2025,16797.26,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARIZONA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AZ5000,Indirect,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AZ ST DEPARTMENT OF HEALTH SERVICES,ASST_NON_2505AZ5000_7530
04/30/2025,16156.25,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Please see attached invoices under documents tab. Thanks!,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MARYLAND HEALTH BENEFIT EXCHANGE,
05/05/2025,16068.02,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR NEW YORK - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505NY5000,Reimbursement of Spent Funds. To provide financial assistance to any State which is able and willing to determine through its State health agency or other appropriate State agency that providers and suppliers of health care services are in compliance with Federal regulatory health and safety standards and conditions of participation.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",NY ST DEPT OF HEALTH,ASST_NON_2505NY5000_7530
04/24/2025,16006,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting a payment of  $16,006 for the period April 16-April 22, 2025, on the Great Plains Health Insurance Exchange Navigator (GP HIEN) Program. The requested funds will be allocated as follows: • Personnel: $8,401 • Fringe Benefits: $4,524 • Travel: $786• Equipment: $0.00 • Supplies: $924 • Contractual/Subawards: $0.00 • Other: $1,371 • Indirect Costs: $0.00 We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.   Supplies expense includes computer monitors and Other Expenses include bags for events and event booth fee (all for outreach).

","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",Great Plains Tribal Chairmen`s Health Board,
05/06/2025,15700,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Civic Heart&rsquo;s ACA Health program provides trained Navigators (both employees and subcontractors) to help individuals and families in the Gulf Coast Region gain access to high-quality affordable health coverage. Civic Heart&rsquo;s Navigators furnish individuals and families with direct assistance and information in order to successfully navigate the Federal Health Insurance Marketplace. To that end, services commonly include one-on-one sessions with individuals and families, community presentations, public media, Helpline &amp; special events.  Per Civic Heart&rsquo;s Federal award issued by Centers for Medicare &amp; Medicaid Services, a significant portion of the expense budget is devoted to subcontracts with external community organizations and individuals who supply Navigator services to individuals and families. The draw request dated 5/6/2025 is being submitted to cover previously un-billed personnel salaries and fringe benefits, as well as subcontractor invoice payments, recorded today: 5/6/25","Please confirm which approved activity(ies) within the budget category (e.g., personnel, supplies) this payment request will cover. Do not include Personally Identifying Information (PII) in your response. ",CIVIC HEART COMMUNITY SERVICES,
05/09/2025,15700,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"5/9/2025 ($15,700.00): Civic Heart&rsquo;s ACA Health program provides trained Navigators (both employees and subcontractors) to help individuals and families in the Gulf Coast Region gain access to high-quality affordable health coverage through the Health Insurance Marketplace. Per Civic Heart&rsquo;s Federal award issued by Centers for Medicare &amp; Medicaid Services, a significant portion of the expense budget is devoted to subcontracts with external community organizations and individuals who supply Navigator services to individuals and families. This draw request in the amount ($15,700.00) covers the following Navigator subcontractor invoices: Fundacion Latinoamericana De Accion Socia ($6,363.63); and Community Improvement Program ($6,250.00) Also included in the total was $3,086.37 in Indirect Cost.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",CIVIC HEART COMMUNITY SERVICES,
04/28/2025,15213.96,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting $15,213.96 total. This expense  is for total salary and benefits expense for three teams members of grantee organization who work under this project of $10,130.96 ; $2,399.89 for subrecipients which is out of contractual category and pays our subrecipients for benefit specialists throughout the State of Kansas who assist clients within their communities to enroll into Medicaid; indirect expense of $1,903.91 which is 15% indirect as approved by the de minimis rate and is included in our current approved budget; travel expense of $779.20 covering meals and mileage for necessary travel across Kansas as approved in our current budget.","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",THRIVE ALLEN COUNTY,
05/05/2025,14842.2,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR GEORGIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505GA5000,"The Survey & Certification Medicare 2025 grant supports survey activities to ensure that healthcare providers comply with Medicare's and Medicaid's health and safety standards. Additionally, the grant supports education/training, salaries, supplies, reimbursements for travel, lodging, and meals while conducting health care surveys that are prioritized according to the fiscal year 2025 Mission & Priorities document (MPD).","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,ASST_NON_2505GA5000_7530
04/28/2025,14806.98,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/08/2025,14090.31,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Payment Justification: Payroll  SALARY 80%=$11272.25 FRINGE 20%=2818.06,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OH ST DEPARTMENT OF PUBLIC HEALTH,
04/25/2025,14075.36,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbersment processed 4/21 through 4/25 Salaries,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND ENVIRONMENT, KANSAS DEPARTMENT OF",
05/05/2025,14046.26,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We have requested funds from subaccount MFP330819A to pay payroll costs of $14,046.26 for staff that administers the MFP grant. ","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.
 ","HEALTH CARE POLICY & FINANCING, COLORADO DEPARTMENT OF",
04/29/2025,14026.79,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Costs Associated with 2505VA5002-25CLIA-CLIA LAB: Benefits, Personnel","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,
05/08/2025,14021.01,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARKANSAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AR5000,"Draw will cover payment of direct and indirect expenditures that are allowable, reasonable, and necessary to carry out approved program activities.&rdquo;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HUMAN SERVICES, ARKANSAS DEPARTMENT OF",ASST_NON_2505AR5000_7530
05/06/2025,13941.02,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This reimbursement request includes $9,023.32 in the salary category, $4,575.33 in the Fringe Category (FICA,TEC,Health Insurance, Workers&#39; Comp, Retirement, and Life Insurance) and $342.37 in the Travel Category for the period of April 12, 2025 - April 2025 for employees in the Outreach and Enrollment program necessary to provide services in line with the scope of the program.","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",Community Action Corporation of South Texas ,
